ind	block	plant	soil	region	geo_dist	height	time
279	10	KZ6	KZ7	KZ	16.9	46	15
279	10	KZ6	KZ7	KZ	16.9	46	18
280	6	KZ6	KZ7	KZ	16.9	14	3
280	6	KZ6	KZ7	KZ	16.9	26	6
280	6	KZ6	KZ7	KZ	16.9	40	9
280	6	KZ6	KZ7	KZ	16.9	51	12
280	6	KZ6	KZ7	KZ	16.9	50	15
280	6	KZ6	KZ7	KZ	16.9	50	18
41	16	KZ7	KZ1	KZ	26.45	15	3
41	16	KZ7	KZ1	KZ	26.45	24	6
41	16	KZ7	KZ1	KZ	26.45	39	9
41	16	KZ7	KZ1	KZ	26.45	47	12
41	16	KZ7	KZ1	KZ	26.45	49	15
41	16	KZ7	KZ1	KZ	26.45	50	18
42	12	KZ7	KZ1	KZ	26.45	14	3
42	12	KZ7	KZ1	KZ	26.45	22	6
42	12	KZ7	KZ1	KZ	26.45	43	9
42	12	KZ7	KZ1	KZ	26.45	52	12
42	12	KZ7	KZ1	KZ	26.45	51	15
42	12	KZ7	KZ1	KZ	26.45	52.5	18
43	6	KZ7	KZ1	KZ	26.45	19	3
43	6	KZ7	KZ1	KZ	26.45	28	6
43	6	KZ7	KZ1	KZ	26.45	41	9
43	6	KZ7	KZ1	KZ	26.45	55	12
43	6	KZ7	KZ1	KZ	26.45	55	15
43	6	KZ7	KZ1	KZ	26.45	57	18
44	1	KZ7	KZ1	KZ	26.45	10	3
44	1	KZ7	KZ1	KZ	26.45	8	6
44	1	KZ7	KZ1	KZ	26.45	11	9
44	1	KZ7	KZ1	KZ	26.45	10	12
44	1	KZ7	KZ1	KZ	26.45	10	15
44	1	KZ7	KZ1	KZ	26.45	9.5	18
45	20	KZ7	KZ1	KZ	26.45	11	3
45	20	KZ7	KZ1	KZ	26.45	28	6
45	20	KZ7	KZ1	KZ	26.45	43	9
45	20	KZ7	KZ1	KZ	26.45	47	12
45	20	KZ7	KZ1	KZ	26.45	55	15
45	20	KZ7	KZ1	KZ	26.45	58	18
46	15	KZ7	KZ1	KZ	26.45	15	3
46	15	KZ7	KZ1	KZ	26.45	25	6
46	15	KZ7	KZ1	KZ	26.45	39	9
46	15	KZ7	KZ1	KZ	26.45	52	12
46	15	KZ7	KZ1	KZ	26.45	58	15
46	15	KZ7	KZ1	KZ	26.45	61.5	18
47	18	KZ7	KZ1	KZ	26.45	14	3
47	18	KZ7	KZ1	KZ	26.45	26	6
47	18	KZ7	KZ1	KZ	26.45	44	9
47	18	KZ7	KZ1	KZ	26.45	50	12
47	18	KZ7	KZ1	KZ	26.45	54	15
47	18	KZ7	KZ1	KZ	26.45	57	18
48	22	KZ7	KZ1	KZ	26.45	11	3
48	22	KZ7	KZ1	KZ	26.45	20	6
48	22	KZ7	KZ1	KZ	26.45	34	9
48	22	KZ7	KZ1	KZ	26.45	44	12
48	22	KZ7	KZ1	KZ	26.45	50	15
48	22	KZ7	KZ1	KZ	26.45	51.5	18
49	26	KZ7	KZ1	KZ	26.45	13	3
49	26	KZ7	KZ1	KZ	26.45	27	6
49	26	KZ7	KZ1	KZ	26.45	40	9
49	26	KZ7	KZ1	KZ	26.45	53	12
49	26	KZ7	KZ1	KZ	26.45	54	15
49	26	KZ7	KZ1	KZ	26.45	57	18
241	14	KZ1	KZ7	KZ	26.45	13	3
241	14	KZ1	KZ7	KZ	26.45	23	6
241	14	KZ1	KZ7	KZ	26.45	37	9
241	14	KZ1	KZ7	KZ	26.45	45	12
241	14	KZ1	KZ7	KZ	26.45	43	15
241	14	KZ1	KZ7	KZ	26.45	43.5	18
242	6	KZ1	KZ7	KZ	26.45	18	3
242	6	KZ1	KZ7	KZ	26.45	30	6
242	6	KZ1	KZ7	KZ	26.45	38	9
242	6	KZ1	KZ7	KZ	26.45	45	12
242	6	KZ1	KZ7	KZ	26.45	46	15
242	6	KZ1	KZ7	KZ	26.45	47	18
243	14	KZ1	KZ7	KZ	26.45	9	3
243	14	KZ1	KZ7	KZ	26.45	21	6
243	14	KZ1	KZ7	KZ	26.45	35	9
243	14	KZ1	KZ7	KZ	26.45	44	12
243	14	KZ1	KZ7	KZ	26.45	52	15
243	14	KZ1	KZ7	KZ	26.45	52.5	18
244	23	KZ1	KZ7	KZ	26.45	13	3
244	23	KZ1	KZ7	KZ	26.45	27	6
244	23	KZ1	KZ7	KZ	26.45	36	9
244	23	KZ1	KZ7	KZ	26.45	41	12
244	23	KZ1	KZ7	KZ	26.45	44	15
244	23	KZ1	KZ7	KZ	26.45	42	18
245	17	KZ1	KZ7	KZ	26.45	15	3
245	17	KZ1	KZ7	KZ	26.45	24	6
245	17	KZ1	KZ7	KZ	26.45	36	9
245	17	KZ1	KZ7	KZ	26.45	43	12
245	17	KZ1	KZ7	KZ	26.45	42	15
245	17	KZ1	KZ7	KZ	26.45	41	18
246	25	KZ1	KZ7	KZ	26.45	17	3
246	25	KZ1	KZ7	KZ	26.45	28	6
246	25	KZ1	KZ7	KZ	26.45	37	9
246	25	KZ1	KZ7	KZ	26.45	52	12
246	25	KZ1	KZ7	KZ	26.45	53	15
246	25	KZ1	KZ7	KZ	26.45	52	18
247	21	KZ1	KZ7	KZ	26.45	15	3
247	21	KZ1	KZ7	KZ	26.45	27	6
247	21	KZ1	KZ7	KZ	26.45	37	9
247	21	KZ1	KZ7	KZ	26.45	38	12
247	21	KZ1	KZ7	KZ	26.45	52	15
247	21	KZ1	KZ7	KZ	26.45	53.5	18
248	11	KZ1	KZ7	KZ	26.45	15	3
248	11	KZ1	KZ7	KZ	26.45	20	6
248	11	KZ1	KZ7	KZ	26.45	33	9
248	11	KZ1	KZ7	KZ	26.45	39	12
248	11	KZ1	KZ7	KZ	26.45	42	15
248	11	KZ1	KZ7	KZ	26.45	44	18
249	15	KZ1	KZ7	KZ	26.45	15	3
249	15	KZ1	KZ7	KZ	26.45	21	6
249	15	KZ1	KZ7	KZ	26.45	32	9
249	15	KZ1	KZ7	KZ	26.45	38	12
249	15	KZ1	KZ7	KZ	26.45	42	15
249	15	KZ1	KZ7	KZ	26.45	44	18
250	11	KZ1	KZ7	KZ	26.45	17	3
250	11	KZ1	KZ7	KZ	26.45	21	6
250	11	KZ1	KZ7	KZ	26.45	36	9
250	11	KZ1	KZ7	KZ	26.45	44	12
250	11	KZ1	KZ7	KZ	26.45	45	15
250	11	KZ1	KZ7	KZ	26.45	44.5	18
321	6	EU4	EU1	EU	35.42	22	3
321	6	EU4	EU1	EU	35.42	35	6
321	6	EU4	EU1	EU	35.42	46	9
321	6	EU4	EU1	EU	35.42	54	12
321	6	EU4	EU1	EU	35.42	54	15
321	6	EU4	EU1	EU	35.42	60.5	18
322	25	EU4	EU1	EU	35.42	22	3
322	25	EU4	EU1	EU	35.42	23	6
322	25	EU4	EU1	EU	35.42	45	9
322	25	EU4	EU1	EU	35.42	54	12
322	25	EU4	EU1	EU	35.42	54	15
322	25	EU4	EU1	EU	35.42	57	18
323	7	EU4	EU1	EU	35.42	20	3
323	7	EU4	EU1	EU	35.42	35	6
323	7	EU4	EU1	EU	35.42	47	9
323	7	EU4	EU1	EU	35.42	53	12
323	7	EU4	EU1	EU	35.42	53	15
323	7	EU4	EU1	EU	35.42	53	18
324	1	EU4	EU1	EU	35.42	20	3
324	1	EU4	EU1	EU	35.42	29	6
324	1	EU4	EU1	EU	35.42	41	9
324	1	EU4	EU1	EU	35.42	47	12
324	1	EU4	EU1	EU	35.42	52	15
324	1	EU4	EU1	EU	35.42	56	18
325	25	EU4	EU1	EU	35.42	25	3
325	25	EU4	EU1	EU	35.42	37	6
325	25	EU4	EU1	EU	35.42	46	9
325	25	EU4	EU1	EU	35.42	53	12
325	25	EU4	EU1	EU	35.42	53	15
325	25	EU4	EU1	EU	35.42	52	18
326	6	EU4	EU1	EU	35.42	21	3
326	6	EU4	EU1	EU	35.42	32	6
326	6	EU4	EU1	EU	35.42	48	9
326	6	EU4	EU1	EU	35.42	53	12
326	6	EU4	EU1	EU	35.42	58	15
326	6	EU4	EU1	EU	35.42	58	18
327	5	EU4	EU1	EU	35.42	19	3
327	5	EU4	EU1	EU	35.42	35	6
327	5	EU4	EU1	EU	35.42	52	9
327	5	EU4	EU1	EU	35.42	62	12
327	5	EU4	EU1	EU	35.42	63	15
327	5	EU4	EU1	EU	35.42	66.5	18
328	4	EU4	EU1	EU	35.42	21	3
328	4	EU4	EU1	EU	35.42	33	6
328	4	EU4	EU1	EU	35.42	49	9
328	4	EU4	EU1	EU	35.42	58	12
328	4	EU4	EU1	EU	35.42	56	15
328	4	EU4	EU1	EU	35.42	60	18
329	22	EU4	EU1	EU	35.42	19	3
329	22	EU4	EU1	EU	35.42	38	6
329	22	EU4	EU1	EU	35.42	48	9
329	22	EU4	EU1	EU	35.42	49	12
329	22	EU4	EU1	EU	35.42	60	15
329	22	EU4	EU1	EU	35.42	64	18
330	23	EU4	EU1	EU	35.42	16	3
330	23	EU4	EU1	EU	35.42	33	6
330	23	EU4	EU1	EU	35.42	46	9
330	23	EU4	EU1	EU	35.42	55	12
330	23	EU4	EU1	EU	35.42	63	15
330	23	EU4	EU1	EU	35.42	64	18
421	5	EU1	EU4	EU	35.42	18	3
421	5	EU1	EU4	EU	35.42	29	6
421	5	EU1	EU4	EU	35.42	43	9
421	5	EU1	EU4	EU	35.42	52	12
421	5	EU1	EU4	EU	35.42	55	15
421	5	EU1	EU4	EU	35.42	52	18
422	9	EU1	EU4	EU	35.42	15	3
422	9	EU1	EU4	EU	35.42	22	6
422	9	EU1	EU4	EU	35.42	35	9
422	9	EU1	EU4	EU	35.42	40	12
422	9	EU1	EU4	EU	35.42	49	15
422	9	EU1	EU4	EU	35.42	50	18
423	18	EU1	EU4	EU	35.42	12	3
423	18	EU1	EU4	EU	35.42	23	6
423	18	EU1	EU4	EU	35.42	33	9
423	18	EU1	EU4	EU	35.42	43	12
423	18	EU1	EU4	EU	35.42	46	15
423	18	EU1	EU4	EU	35.42	49.5	18
424	22	EU1	EU4	EU	35.42	17	3
424	22	EU1	EU4	EU	35.42	31	6
424	22	EU1	EU4	EU	35.42	41	9
424	22	EU1	EU4	EU	35.42	50	12
424	22	EU1	EU4	EU	35.42	50	15
424	22	EU1	EU4	EU	35.42	52	18
425	25	EU1	EU4	EU	35.42	15	3
425	25	EU1	EU4	EU	35.42	31	6
425	25	EU1	EU4	EU	35.42	45	9
425	25	EU1	EU4	EU	35.42	51	12
425	25	EU1	EU4	EU	35.42	51	15
425	25	EU1	EU4	EU	35.42	53	18
426	13	EU1	EU4	EU	35.42	14	3
426	13	EU1	EU4	EU	35.42	31	6
426	13	EU1	EU4	EU	35.42	43	9
426	13	EU1	EU4	EU	35.42	51	12
426	13	EU1	EU4	EU	35.42	56	15
426	13	EU1	EU4	EU	35.42	59	18
427	3	EU1	EU4	EU	35.42	16	3
427	3	EU1	EU4	EU	35.42	28	6
427	3	EU1	EU4	EU	35.42	38	9
427	3	EU1	EU4	EU	35.42	47	12
427	3	EU1	EU4	EU	35.42	47	15
427	3	EU1	EU4	EU	35.42	50	18
428	27	EU1	EU4	EU	35.42	20	3
428	27	EU1	EU4	EU	35.42	29	6
428	27	EU1	EU4	EU	35.42	34	9
428	27	EU1	EU4	EU	35.42	54	12
428	27	EU1	EU4	EU	35.42	53	15
428	27	EU1	EU4	EU	35.42	57	18
429	15	EU1	EU4	EU	35.42	14	3
429	15	EU1	EU4	EU	35.42	31	6
429	15	EU1	EU4	EU	35.42	42	9
429	15	EU1	EU4	EU	35.42	42	12
429	15	EU1	EU4	EU	35.42	49	15
429	15	EU1	EU4	EU	35.42	42	18
430	19	EU1	EU4	EU	35.42	16	3
430	19	EU1	EU4	EU	35.42	29	6
430	19	EU1	EU4	EU	35.42	45	9
430	19	EU1	EU4	EU	35.42	50	12
430	19	EU1	EU4	EU	35.42	53	15
430	19	EU1	EU4	EU	35.42	62	18
50	9	KZ7	KZ2	KZ	35.54	14	3
50	9	KZ7	KZ2	KZ	35.54	28	6
50	9	KZ7	KZ2	KZ	35.54	44	9
50	9	KZ7	KZ2	KZ	35.54	61	12
50	9	KZ7	KZ2	KZ	35.54	63	15
50	9	KZ7	KZ2	KZ	35.54	64.5	18
101	14	KZ7	KZ2	KZ	35.54	13	3
101	14	KZ7	KZ2	KZ	35.54	26	6
101	14	KZ7	KZ2	KZ	35.54	36	9
101	14	KZ7	KZ2	KZ	35.54	50	12
101	14	KZ7	KZ2	KZ	35.54	48	15
101	14	KZ7	KZ2	KZ	35.54	47.5	18
102	19	KZ7	KZ2	KZ	35.54	15	3
102	19	KZ7	KZ2	KZ	35.54	25	6
102	19	KZ7	KZ2	KZ	35.54	40	9
102	19	KZ7	KZ2	KZ	35.54	45	12
102	19	KZ7	KZ2	KZ	35.54	61	15
102	19	KZ7	KZ2	KZ	35.54	61	18
103	9	KZ7	KZ2	KZ	35.54	12	3
103	9	KZ7	KZ2	KZ	35.54	28	6
103	9	KZ7	KZ2	KZ	35.54	44	9
103	9	KZ7	KZ2	KZ	35.54	55	12
103	9	KZ7	KZ2	KZ	35.54	59	15
103	9	KZ7	KZ2	KZ	35.54	60.5	18
104	7	KZ7	KZ2	KZ	35.54	11	3
104	7	KZ7	KZ2	KZ	35.54	12	6
104	7	KZ7	KZ2	KZ	35.54	28	9
104	7	KZ7	KZ2	KZ	35.54	35	12
104	7	KZ7	KZ2	KZ	35.54	44	15
104	7	KZ7	KZ2	KZ	35.54	45	18
105	3	KZ7	KZ2	KZ	35.54	9	3
105	3	KZ7	KZ2	KZ	35.54	29	6
105	3	KZ7	KZ2	KZ	35.54	33	9
105	3	KZ7	KZ2	KZ	35.54	44	12
105	3	KZ7	KZ2	KZ	35.54	43	15
105	3	KZ7	KZ2	KZ	35.54	41	18
106	3	KZ7	KZ2	KZ	35.54	15	3
106	3	KZ7	KZ2	KZ	35.54	20	6
106	3	KZ7	KZ2	KZ	35.54	34	9
106	3	KZ7	KZ2	KZ	35.54	45	12
106	3	KZ7	KZ2	KZ	35.54	46	15
106	3	KZ7	KZ2	KZ	35.54	49	18
107	28	KZ7	KZ2	KZ	35.54	15	3
107	28	KZ7	KZ2	KZ	35.54	18	6
107	28	KZ7	KZ2	KZ	35.54	37	9
107	28	KZ7	KZ2	KZ	35.54	45	12
107	28	KZ7	KZ2	KZ	35.54	55	15
107	28	KZ7	KZ2	KZ	35.54	56	18
108	26	KZ7	KZ2	KZ	35.54	10	3
108	26	KZ7	KZ2	KZ	35.54	23	6
108	26	KZ7	KZ2	KZ	35.54	41	9
108	26	KZ7	KZ2	KZ	35.54	54	12
108	26	KZ7	KZ2	KZ	35.54	54	15
108	26	KZ7	KZ2	KZ	35.54	58	18
109	19	KZ7	KZ2	KZ	35.54	11	3
109	19	KZ7	KZ2	KZ	35.54	21	6
109	19	KZ7	KZ2	KZ	35.54	34	9
109	19	KZ7	KZ2	KZ	35.54	45	12
109	19	KZ7	KZ2	KZ	35.54	53	15
109	19	KZ7	KZ2	KZ	35.54	53.5	18
110	18	KZ7	KZ2	KZ	35.54	12	3
110	18	KZ7	KZ2	KZ	35.54	21	6
110	18	KZ7	KZ2	KZ	35.54	46	9
110	18	KZ7	KZ2	KZ	35.54	47	12
110	18	KZ7	KZ2	KZ	35.54	47	15
110	18	KZ7	KZ2	KZ	35.54	51	18
251	10	KZ2	KZ7	KZ	35.54	15	3
251	10	KZ2	KZ7	KZ	35.54	20	6
251	10	KZ2	KZ7	KZ	35.54	35	9
251	10	KZ2	KZ7	KZ	35.54	38	12
251	10	KZ2	KZ7	KZ	35.54	39	15
251	10	KZ2	KZ7	KZ	35.54	41	18
252	15	KZ2	KZ7	KZ	35.54	18	3
252	15	KZ2	KZ7	KZ	35.54	17	6
252	15	KZ2	KZ7	KZ	35.54	17	9
252	15	KZ2	KZ7	KZ	35.54	17	12
252	15	KZ2	KZ7	KZ	35.54	16	15
252	15	KZ2	KZ7	KZ	35.54	14	18
253	9	KZ2	KZ7	KZ	35.54	16	3
253	9	KZ2	KZ7	KZ	35.54	28	6
253	9	KZ2	KZ7	KZ	35.54	37	9
253	9	KZ2	KZ7	KZ	35.54	45	12
253	9	KZ2	KZ7	KZ	35.54	50	15
253	9	KZ2	KZ7	KZ	35.54	51	18
254	27	KZ2	KZ7	KZ	35.54	16	3
254	27	KZ2	KZ7	KZ	35.54	21	6
254	27	KZ2	KZ7	KZ	35.54	37	9
254	27	KZ2	KZ7	KZ	35.54	39	12
254	27	KZ2	KZ7	KZ	35.54	39	15
254	27	KZ2	KZ7	KZ	35.54	38	18
255	8	KZ2	KZ7	KZ	35.54	13	3
255	8	KZ2	KZ7	KZ	35.54	25	6
255	8	KZ2	KZ7	KZ	35.54	37	9
255	8	KZ2	KZ7	KZ	35.54	45	12
255	8	KZ2	KZ7	KZ	35.54	46	15
255	8	KZ2	KZ7	KZ	35.54	48	18
256	16	KZ2	KZ7	KZ	35.54	16	3
256	16	KZ2	KZ7	KZ	35.54	30	6
256	16	KZ2	KZ7	KZ	35.54	46	9
256	16	KZ2	KZ7	KZ	35.54	47	12
256	16	KZ2	KZ7	KZ	35.54	51	15
256	16	KZ2	KZ7	KZ	35.54	52	18
257	7	KZ2	KZ7	KZ	35.54	20	3
257	7	KZ2	KZ7	KZ	35.54	23	6
257	7	KZ2	KZ7	KZ	35.54	41	9
257	7	KZ2	KZ7	KZ	35.54	47	12
257	7	KZ2	KZ7	KZ	35.54	55	15
257	7	KZ2	KZ7	KZ	35.54	57.5	18
258	27	KZ2	KZ7	KZ	35.54	14	3
258	27	KZ2	KZ7	KZ	35.54	32	6
258	27	KZ2	KZ7	KZ	35.54	40	9
258	27	KZ2	KZ7	KZ	35.54	50	12
258	27	KZ2	KZ7	KZ	35.54	50	15
258	27	KZ2	KZ7	KZ	35.54	48.5	18
259	16	KZ2	KZ7	KZ	35.54	18	3
259	16	KZ2	KZ7	KZ	35.54	24	6
259	16	KZ2	KZ7	KZ	35.54	39	9
259	16	KZ2	KZ7	KZ	35.54	54	12
259	16	KZ2	KZ7	KZ	35.54	56	15
259	16	KZ2	KZ7	KZ	35.54	56.5	18
260	7	KZ2	KZ7	KZ	35.54	14	3
260	7	KZ2	KZ7	KZ	35.54	27	6
260	7	KZ2	KZ7	KZ	35.54	41	9
260	7	KZ2	KZ7	KZ	35.54	43	12
260	7	KZ2	KZ7	KZ	35.54	44	15
260	7	KZ2	KZ7	KZ	35.54	44.5	18
341	24	EU6	EU1	EU	39.61	17	3
341	24	EU6	EU1	EU	39.61	26	6
341	24	EU6	EU1	EU	39.61	44	9
341	24	EU6	EU1	EU	39.61	47	12
341	24	EU6	EU1	EU	39.61	47	15
341	24	EU6	EU1	EU	39.61	46	18
342	3	EU6	EU1	EU	39.61	15	3
342	3	EU6	EU1	EU	39.61	29	6
342	3	EU6	EU1	EU	39.61	36	9
342	3	EU6	EU1	EU	39.61	46	12
342	3	EU6	EU1	EU	39.61	45	15
342	3	EU6	EU1	EU	39.61	45.5	18
343	6	EU6	EU1	EU	39.61	18	3
343	6	EU6	EU1	EU	39.61	29	6
343	6	EU6	EU1	EU	39.61	37	9
343	6	EU6	EU1	EU	39.61	44	12
343	6	EU6	EU1	EU	39.61	51	15
343	6	EU6	EU1	EU	39.61	52	18
344	10	EU6	EU1	EU	39.61	16	3
344	10	EU6	EU1	EU	39.61	29	6
344	10	EU6	EU1	EU	39.61	37	9
344	10	EU6	EU1	EU	39.61	44	12
344	10	EU6	EU1	EU	39.61	43	15
344	10	EU6	EU1	EU	39.61	42.5	18
345	2	EU6	EU1	EU	39.61	17	3
345	2	EU6	EU1	EU	39.61	30	6
345	2	EU6	EU1	EU	39.61	39	9
345	2	EU6	EU1	EU	39.61	40	12
345	2	EU6	EU1	EU	39.61	46	15
345	2	EU6	EU1	EU	39.61	46	18
346	11	EU6	EU1	EU	39.61	17	3
346	11	EU6	EU1	EU	39.61	28	6
346	11	EU6	EU1	EU	39.61	47	9
346	11	EU6	EU1	EU	39.61	54	12
346	11	EU6	EU1	EU	39.61	59	15
346	11	EU6	EU1	EU	39.61	61	18
347	20	EU6	EU1	EU	39.61	19	3
347	20	EU6	EU1	EU	39.61	27	6
347	20	EU6	EU1	EU	39.61	43	9
347	20	EU6	EU1	EU	39.61	44	12
347	20	EU6	EU1	EU	39.61	48	15
347	20	EU6	EU1	EU	39.61	51	18
348	10	EU6	EU1	EU	39.61	18	3
348	10	EU6	EU1	EU	39.61	29	6
348	10	EU6	EU1	EU	39.61	38	9
348	10	EU6	EU1	EU	39.61	45	12
348	10	EU6	EU1	EU	39.61	44	15
348	10	EU6	EU1	EU	39.61	44.5	18
349	22	EU6	EU1	EU	39.61	17	3
349	22	EU6	EU1	EU	39.61	26	6
349	22	EU6	EU1	EU	39.61	39	9
349	22	EU6	EU1	EU	39.61	47	12
349	22	EU6	EU1	EU	39.61	53	15
349	22	EU6	EU1	EU	39.61	55	18
350	21	EU6	EU1	EU	39.61	15	3
350	21	EU6	EU1	EU	39.61	30	6
350	21	EU6	EU1	EU	39.61	39	9
350	21	EU6	EU1	EU	39.61	51	12
350	21	EU6	EU1	EU	39.61	54	15
350	21	EU6	EU1	EU	39.61	55	18
541	2	EU1	EU6	EU	39.61	16	3
541	2	EU1	EU6	EU	39.61	31	6
541	2	EU1	EU6	EU	39.61	44	9
541	2	EU1	EU6	EU	39.61	49	12
541	2	EU1	EU6	EU	39.61	55	15
541	2	EU1	EU6	EU	39.61	54.5	18
542	18	EU1	EU6	EU	39.61	17	3
542	18	EU1	EU6	EU	39.61	28	6
542	18	EU1	EU6	EU	39.61	43	9
542	18	EU1	EU6	EU	39.61	48	12
542	18	EU1	EU6	EU	39.61	50	15
542	18	EU1	EU6	EU	39.61	51	18
543	17	EU1	EU6	EU	39.61	18	3
543	17	EU1	EU6	EU	39.61	24	6
543	17	EU1	EU6	EU	39.61	39	9
543	17	EU1	EU6	EU	39.61	52	12
543	17	EU1	EU6	EU	39.61	56	15
543	17	EU1	EU6	EU	39.61	57	18
544	12	EU1	EU6	EU	39.61	19	3
544	12	EU1	EU6	EU	39.61	21	6
544	12	EU1	EU6	EU	39.61	39	9
544	12	EU1	EU6	EU	39.61	45	12
544	12	EU1	EU6	EU	39.61	47	15
544	12	EU1	EU6	EU	39.61	49	18
545	5	EU1	EU6	EU	39.61	21	3
545	5	EU1	EU6	EU	39.61	25	6
545	5	EU1	EU6	EU	39.61	33	9
545	5	EU1	EU6	EU	39.61	41	12
545	5	EU1	EU6	EU	39.61	45	15
545	5	EU1	EU6	EU	39.61	45	18
546	24	EU1	EU6	EU	39.61	14	3
546	24	EU1	EU6	EU	39.61	28	6
546	24	EU1	EU6	EU	39.61	39	9
546	24	EU1	EU6	EU	39.61	47	12
546	24	EU1	EU6	EU	39.61	46	15
546	24	EU1	EU6	EU	39.61	47	18
547	20	EU1	EU6	EU	39.61	19	3
547	20	EU1	EU6	EU	39.61	34	6
547	20	EU1	EU6	EU	39.61	30	9
547	20	EU1	EU6	EU	39.61	51	12
547	20	EU1	EU6	EU	39.61	50	15
547	20	EU1	EU6	EU	39.61	50	18
548	28	EU1	EU6	EU	39.61	19	3
548	28	EU1	EU6	EU	39.61	26	6
548	28	EU1	EU6	EU	39.61	38	9
548	28	EU1	EU6	EU	39.61	43	12
548	28	EU1	EU6	EU	39.61	47	15
548	28	EU1	EU6	EU	39.61	47.5	18
549	4	EU1	EU6	EU	39.61	21	3
549	4	EU1	EU6	EU	39.61	31	6
549	4	EU1	EU6	EU	39.61	40	9
549	4	EU1	EU6	EU	39.61	49	12
549	4	EU1	EU6	EU	39.61	47	15
549	4	EU1	EU6	EU	39.61	52.5	18
550	1	EU1	EU6	EU	39.61	16	3
550	1	EU1	EU6	EU	39.61	27	6
550	1	EU1	EU6	EU	39.61	45	9
550	1	EU1	EU6	EU	39.61	52	12
550	1	EU1	EU6	EU	39.61	56	15
550	1	EU1	EU6	EU	39.61	57	18
161	21	KZ7	KZ3	KZ	43.16	17	3
161	21	KZ7	KZ3	KZ	43.16	30	6
161	21	KZ7	KZ3	KZ	43.16	44	9
161	21	KZ7	KZ3	KZ	43.16	56	12
161	21	KZ7	KZ3	KZ	43.16	57	15
161	21	KZ7	KZ3	KZ	43.16	57.5	18
162	8	KZ7	KZ3	KZ	43.16	11	3
162	8	KZ7	KZ3	KZ	43.16	26	6
162	8	KZ7	KZ3	KZ	43.16	45	9
162	8	KZ7	KZ3	KZ	43.16	50	12
162	8	KZ7	KZ3	KZ	43.16	49	15
162	8	KZ7	KZ3	KZ	43.16	49	18
163	17	KZ7	KZ3	KZ	43.16	13	3
163	17	KZ7	KZ3	KZ	43.16	27	6
163	17	KZ7	KZ3	KZ	43.16	45	9
163	17	KZ7	KZ3	KZ	43.16	48	12
163	17	KZ7	KZ3	KZ	43.16	50	15
163	17	KZ7	KZ3	KZ	43.16	49	18
164	24	KZ7	KZ3	KZ	43.16	15	3
164	24	KZ7	KZ3	KZ	43.16	24	6
164	24	KZ7	KZ3	KZ	43.16	36	9
164	24	KZ7	KZ3	KZ	43.16	47	12
164	24	KZ7	KZ3	KZ	43.16	47	15
164	24	KZ7	KZ3	KZ	43.16	49	18
165	3	KZ7	KZ3	KZ	43.16	13	3
165	3	KZ7	KZ3	KZ	43.16	22	6
165	3	KZ7	KZ3	KZ	43.16	28	9
165	3	KZ7	KZ3	KZ	43.16	30	12
165	3	KZ7	KZ3	KZ	43.16	31	15
165	3	KZ7	KZ3	KZ	43.16	31	18
166	17	KZ7	KZ3	KZ	43.16	16	3
166	17	KZ7	KZ3	KZ	43.16	32	6
166	17	KZ7	KZ3	KZ	43.16	48	9
166	17	KZ7	KZ3	KZ	43.16	55	12
166	17	KZ7	KZ3	KZ	43.16	55	15
166	17	KZ7	KZ3	KZ	43.16	55	18
167	14	KZ7	KZ3	KZ	43.16	15	3
167	14	KZ7	KZ3	KZ	43.16	23	6
167	14	KZ7	KZ3	KZ	43.16	34	9
167	14	KZ7	KZ3	KZ	43.16	41	12
167	14	KZ7	KZ3	KZ	43.16	46	15
167	14	KZ7	KZ3	KZ	43.16	46.5	18
168	28	KZ7	KZ3	KZ	43.16	16	3
168	28	KZ7	KZ3	KZ	43.16	27	6
168	28	KZ7	KZ3	KZ	43.16	37	9
168	28	KZ7	KZ3	KZ	43.16	32	12
168	28	KZ7	KZ3	KZ	43.16	33	15
168	28	KZ7	KZ3	KZ	43.16	33	18
169	23	KZ7	KZ3	KZ	43.16	13	3
169	23	KZ7	KZ3	KZ	43.16	27	6
169	23	KZ7	KZ3	KZ	43.16	37	9
169	23	KZ7	KZ3	KZ	43.16	39	12
169	23	KZ7	KZ3	KZ	43.16	41	15
169	23	KZ7	KZ3	KZ	43.16	38	18
170	24	KZ7	KZ3	KZ	43.16	14	3
170	24	KZ7	KZ3	KZ	43.16	29	6
170	24	KZ7	KZ3	KZ	43.16	43	9
170	24	KZ7	KZ3	KZ	43.16	52	12
170	24	KZ7	KZ3	KZ	43.16	51	15
170	24	KZ7	KZ3	KZ	43.16	51	18
261	18	KZ3	KZ7	KZ	43.16	19	3
261	18	KZ3	KZ7	KZ	43.16	29	6
261	18	KZ3	KZ7	KZ	43.16	36	9
261	18	KZ3	KZ7	KZ	43.16	43	12
261	18	KZ3	KZ7	KZ	43.16	43	15
261	18	KZ3	KZ7	KZ	43.16	44.5	18
262	13	KZ3	KZ7	KZ	43.16	18	3
262	13	KZ3	KZ7	KZ	43.16	28	6
262	13	KZ3	KZ7	KZ	43.16	51	9
262	13	KZ3	KZ7	KZ	43.16	58	12
262	13	KZ3	KZ7	KZ	43.16	57	15
262	13	KZ3	KZ7	KZ	43.16	57.5	18
263	18	KZ3	KZ7	KZ	43.16	21	3
263	18	KZ3	KZ7	KZ	43.16	34	6
263	18	KZ3	KZ7	KZ	43.16	44	9
